alpha power seltype Ne rec mut s1 s2 h t
0.14 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.15 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.16 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.17 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.18 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.19 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.2 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.21 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.22 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.23 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.24 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
0.25 1 2 1e-8 0.2 0.2 0.25 320000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.393939393939394 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.02 0.439393939393939 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.03 0.5 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.04 0.515151515151515 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.05 0.590909090909091 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.06 0.590909090909091 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.07 0.636363636363636 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.08 0.666666666666667 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.09 0.681818181818182 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.1 0.712121212121212 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.11 0.712121212121212 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.12 0.727272727272727 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.13 0.742424242424242 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.14 0.742424242424242 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.15 0.772727272727273 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.16 0.772727272727273 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.17 0.787878787878788 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.18 0.803030303030303 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.19 0.803030303030303 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.2 0.818181818181818 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.21 0.818181818181818 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.22 0.818181818181818 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.23 0.818181818181818 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.24 0.833333333333333 2 1e-8 0.2 0.2 0.25 32000 NA NA
0.25 0.833333333333333 2 1e-8 0.2 0.2 0.25 32000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.859649122807018 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.02 0.929824561403509 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.03 0.929824561403509 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.04 0.964912280701754 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.05 0.964912280701754 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.06 0.964912280701754 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.07 0.964912280701754 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.08 0.982456140350877 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.09 0.982456140350877 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.1 0.982456140350877 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.11 0.982456140350877 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.12 0.982456140350877 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.13 0.982456140350877 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.14 0.982456140350877 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.15 0.982456140350877 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.16 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.17 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.18 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.19 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.2 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.21 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.22 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.23 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.24 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
0.25 1 2 1e-8 0.2 0.2 0.5 160000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.0350877192982456 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.02 0.087719298245614 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.03 0.12280701754386 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.04 0.245614035087719 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.05 0.280701754385965 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.06 0.280701754385965 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.07 0.315789473684211 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.08 0.333333333333333 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.09 0.350877192982456 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.1 0.368421052631579 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.11 0.385964912280702 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.12 0.403508771929825 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.13 0.473684210526316 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.14 0.491228070175439 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.15 0.508771929824561 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.16 0.526315789473684 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.17 0.543859649122807 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.18 0.56140350877193 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.19 0.596491228070175 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.2 0.649122807017544 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.21 0.684210526315789 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.22 0.684210526315789 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.23 0.684210526315789 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.24 0.684210526315789 2 1e-8 0.2 0.2 0.5 16000 NA NA
0.25 0.684210526315789 2 1e-8 0.2 0.2 0.5 16000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.929824561403509 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.02 0.964912280701754 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.03 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.04 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.05 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.06 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.07 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.08 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.09 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.1 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.11 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.12 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.13 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.14 0.982456140350877 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.15 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.16 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.17 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.18 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.19 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.2 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.21 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.22 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.23 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.24 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
0.25 1 2 1e-8 0.2 0.2 0.5 320000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.368421052631579 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.02 0.421052631578947 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.03 0.56140350877193 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.04 0.596491228070175 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.05 0.614035087719298 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.06 0.614035087719298 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.07 0.666666666666667 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.08 0.666666666666667 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.09 0.701754385964912 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.1 0.736842105263158 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.11 0.736842105263158 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.12 0.736842105263158 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.13 0.736842105263158 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.14 0.736842105263158 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.15 0.736842105263158 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.16 0.754385964912281 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.17 0.771929824561403 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.18 0.789473684210526 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.19 0.807017543859649 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.2 0.807017543859649 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.21 0.807017543859649 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.22 0.807017543859649 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.23 0.807017543859649 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.24 0.807017543859649 2 1e-8 0.2 0.2 0.5 32000 NA NA
0.25 0.824561403508772 2 1e-8 0.2 0.2 0.5 32000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.8 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.02 0.84 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.03 0.86 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.04 0.92 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.05 0.92 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.06 0.92 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.07 0.92 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.08 0.92 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.09 0.92 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.1 0.92 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.11 0.94 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.12 0.94 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.13 0.94 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.14 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.15 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.16 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.17 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.18 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.19 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.2 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.21 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.22 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.23 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.24 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
0.25 0.96 2 1e-8 0.2 0.5 0.25 160000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.08 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.02 0.1 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.03 0.16 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.04 0.16 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.05 0.2 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.06 0.24 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.07 0.26 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.08 0.26 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.09 0.3 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.1 0.34 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.11 0.36 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.12 0.36 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.13 0.42 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.14 0.46 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.15 0.5 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.16 0.5 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.17 0.54 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.18 0.58 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.19 0.6 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.2 0.64 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.21 0.68 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.22 0.68 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.23 0.68 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.24 0.68 2 1e-8 0.2 0.5 0.25 16000 NA NA
0.25 0.68 2 1e-8 0.2 0.5 0.25 16000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.84 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.02 0.92 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.03 0.94 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.04 0.94 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.05 0.94 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.06 0.94 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.07 0.94 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.08 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.09 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.1 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.11 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.12 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.13 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.14 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.15 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.16 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.17 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.18 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.19 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.2 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.21 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.22 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.23 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.24 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
0.25 0.98 2 1e-8 0.2 0.5 0.25 320000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.3 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.02 0.32 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.03 0.38 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.04 0.4 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.05 0.48 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.06 0.5 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.07 0.5 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.08 0.54 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.09 0.54 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.1 0.54 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.11 0.6 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.12 0.62 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.13 0.64 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.14 0.64 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.15 0.66 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.16 0.68 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.17 0.7 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.18 0.7 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.19 0.72 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.2 0.72 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.21 0.72 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.22 0.72 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.23 0.72 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.24 0.72 2 1e-8 0.2 0.5 0.25 32000 NA NA
0.25 0.72 2 1e-8 0.2 0.5 0.25 32000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.02 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.03 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.04 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.05 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.06 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.07 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.08 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.09 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.1 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.11 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.12 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.13 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.14 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.15 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.16 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.17 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.18 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.19 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.2 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.21 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.22 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.23 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.24 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
0.25 NaN 2 1e-8 0.2 0.5 0.5 160000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.02 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.03 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.04 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.05 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.06 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.07 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.08 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.09 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.1 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.11 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.12 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.13 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.14 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.15 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.16 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.17 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.18 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.19 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.2 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.21 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.22 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.23 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.24 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
0.25 NaN 2 1e-8 0.2 0.5 0.5 16000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.02 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.03 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.04 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.05 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.06 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.07 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.08 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.09 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.1 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.11 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.12 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.13 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.14 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.15 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.16 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.17 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.18 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.19 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.2 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.21 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.22 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.23 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.24 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
0.25 NaN 2 1e-8 0.2 0.5 0.5 320000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.02 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.03 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.04 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.05 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.06 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.07 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.08 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.09 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.1 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.11 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.12 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.13 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.14 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.15 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.16 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.17 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.18 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.19 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.2 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.21 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.22 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.23 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.24 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
0.25 NaN 2 1e-8 0.2 0.5 0.5 32000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.02 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.03 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.04 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.05 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.06 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.07 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.08 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.09 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.1 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.11 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.12 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.13 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.14 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.15 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.16 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.17 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.18 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.19 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.2 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.21 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.22 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.23 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.24 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
0.25 NaN 2 1e-8 0.2 0.9 0.25 160000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.02 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.03 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.04 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.05 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.06 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.07 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.08 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.09 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.1 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.11 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.12 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.13 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.14 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.15 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.16 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
0.17 NaN 2 1e-8 0.2 0.9 0.25 16000 NA NA
