alpha power seltype Ne rec mut s1 s2 h t
0.12 0.538461538461538 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.13 0.538461538461538 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.14 0.538461538461538 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.15 0.538461538461538 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.16 0.615384615384615 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.17 0.692307692307692 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.18 0.769230769230769 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.19 0.846153846153846 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.2 0.846153846153846 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.21 0.846153846153846 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.22 0.846153846153846 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.23 0.923076923076923 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.24 0.923076923076923 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
0.25 0.923076923076923 2 1e-8 1e-8 0.09 0.09 0.5 32000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.84375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.02 0.875 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.03 0.921875 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.04 0.953125 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.05 0.953125 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.06 0.96875 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.07 0.96875 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.08 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.09 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.1 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.11 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.12 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.13 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.14 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.15 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.16 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.17 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.18 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.19 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.2 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.21 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.22 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.23 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.24 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
0.25 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 160000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.078125 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.02 0.171875 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.03 0.203125 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.04 0.21875 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.05 0.234375 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.06 0.265625 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.07 0.3125 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.08 0.3125 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.09 0.3125 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.1 0.328125 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.11 0.34375 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.12 0.375 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.13 0.390625 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.14 0.421875 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.15 0.4375 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.16 0.4375 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.17 0.453125 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.18 0.46875 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.19 0.515625 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.2 0.578125 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.21 0.59375 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.22 0.59375 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.23 0.609375 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.24 0.625 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
0.25 0.65625 2 1e-8 1e-8 0.09 0.1 0.25 16000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.96875 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.02 0.96875 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.03 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.04 0.984375 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.05 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.06 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.07 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.08 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.09 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.1 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.11 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.12 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.13 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.14 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.15 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.16 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.17 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.18 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.19 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.2 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.21 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.22 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.23 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.24 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
0.25 1 2 1e-8 1e-8 0.09 0.1 0.25 320000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.390625 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.02 0.484375 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.03 0.578125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.04 0.578125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.05 0.65625 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.06 0.703125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.07 0.703125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.08 0.71875 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.09 0.75 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.1 0.75 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.11 0.765625 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.12 0.765625 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.13 0.765625 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.14 0.765625 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.15 0.765625 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.16 0.78125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.17 0.78125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.18 0.78125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.19 0.78125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.2 0.78125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.21 0.78125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.22 0.78125 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.23 0.796875 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.24 0.796875 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
0.25 0.796875 2 1e-8 1e-8 0.09 0.1 0.25 32000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.02 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.03 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.04 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.05 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.06 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.07 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.08 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.09 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.1 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.11 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.12 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.13 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.14 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.15 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.16 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.17 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.18 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.19 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.2 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.21 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.22 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.23 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.24 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
0.25 NaN 2 1e-8 1e-8 0.09 0.1 0.5 160000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.02 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.03 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.04 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.05 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.06 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.07 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.08 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.09 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.1 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.11 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.12 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.13 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.14 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.15 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.16 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.17 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.18 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.19 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.2 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.21 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.22 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.23 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.24 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
0.25 NaN 2 1e-8 1e-8 0.09 0.1 0.5 16000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.02 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.03 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.04 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.05 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.06 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.07 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.08 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.09 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.1 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.11 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.12 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.13 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.14 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.15 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.16 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.17 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.18 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.19 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.2 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.21 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.22 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.23 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.24 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
0.25 NaN 2 1e-8 1e-8 0.09 0.1 0.5 320000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.02 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.03 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.04 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.05 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.06 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.07 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.08 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.09 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.1 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.11 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.12 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.13 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.14 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.15 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.16 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.17 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.18 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.19 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.2 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.21 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.22 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.23 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.24 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
0.25 NaN 2 1e-8 1e-8 0.09 0.1 0.5 32000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.02 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.03 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.04 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.05 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.06 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.07 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.08 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.09 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.1 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.11 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.12 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.13 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.14 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.15 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.16 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.17 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.18 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.19 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.2 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.21 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.22 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.23 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.24 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
0.25 NaN 2 1e-8 1e-8 0.1 0.01 0.25 160000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.02 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.03 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.04 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.05 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.06 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.07 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.08 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.09 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.1 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.11 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.12 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.13 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.14 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.15 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.16 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.17 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.18 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.19 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.2 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.21 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.22 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.23 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.24 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
0.25 NaN 2 1e-8 1e-8 0.1 0.01 0.25 16000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.02 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.03 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.04 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.05 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.06 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.07 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.08 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.09 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.1 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.11 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.12 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.13 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.14 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.15 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.16 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.17 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.18 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.19 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.2 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.21 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.22 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.23 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.24 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
0.25 NaN 2 1e-8 1e-8 0.1 0.01 0.25 320000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.02 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.03 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.04 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.05 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.06 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.07 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.08 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.09 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.1 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.11 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.12 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.13 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.14 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.15 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.16 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.17 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.18 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.19 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.2 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.21 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.22 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.23 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.24 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
0.25 NaN 2 1e-8 1e-8 0.1 0.01 0.25 32000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.02 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.03 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.04 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.05 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.06 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.07 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.08 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.09 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.1 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.11 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.12 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.13 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.14 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.15 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.16 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.17 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.18 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.19 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.2 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.21 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.22 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.23 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.24 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
0.25 NaN 2 1e-8 1e-8 0.1 0.01 0.5 160000 NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.02 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.03 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.04 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.05 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.06 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.07 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.08 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.09 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.1 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.11 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.12 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.13 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.14 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.15 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.16 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.17 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
0.18 NaN 2 1e-8 1e-8 0.1 0.01 0.5 16000 NA
