alpha power seltype Ne rec mut s1 s2 t
0.02 0.898305084745763 OD 2 1e-8 1e-8 0.02 0.05 320000
0.03 0.915254237288136 OD 2 1e-8 1e-8 0.02 0.05 320000
0.04 0.915254237288136 OD 2 1e-8 1e-8 0.02 0.05 320000
0.05 0.915254237288136 OD 2 1e-8 1e-8 0.02 0.05 320000
0.06 0.915254237288136 OD 2 1e-8 1e-8 0.02 0.05 320000
0.07 0.915254237288136 OD 2 1e-8 1e-8 0.02 0.05 320000
0.08 0.932203389830508 OD 2 1e-8 1e-8 0.02 0.05 320000
0.09 0.932203389830508 OD 2 1e-8 1e-8 0.02 0.05 320000
0.1 0.949152542372881 OD 2 1e-8 1e-8 0.02 0.05 320000
0.11 0.949152542372881 OD 2 1e-8 1e-8 0.02 0.05 320000
0.12 0.949152542372881 OD 2 1e-8 1e-8 0.02 0.05 320000
0.13 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.14 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.15 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.16 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.17 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.18 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.19 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.2 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.21 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.22 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.23 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.24 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
0.25 0.966101694915254 OD 2 1e-8 1e-8 0.02 0.05 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.23728813559322 OD 2 1e-8 1e-8 0.02 0.05 32000
0.02 0.254237288135593 OD 2 1e-8 1e-8 0.02 0.05 32000
0.03 0.389830508474576 OD 2 1e-8 1e-8 0.02 0.05 32000
0.04 0.406779661016949 OD 2 1e-8 1e-8 0.02 0.05 32000
0.05 0.440677966101695 OD 2 1e-8 1e-8 0.02 0.05 32000
0.06 0.440677966101695 OD 2 1e-8 1e-8 0.02 0.05 32000
0.07 0.457627118644068 OD 2 1e-8 1e-8 0.02 0.05 32000
0.08 0.525423728813559 OD 2 1e-8 1e-8 0.02 0.05 32000
0.09 0.559322033898305 OD 2 1e-8 1e-8 0.02 0.05 32000
0.1 0.559322033898305 OD 2 1e-8 1e-8 0.02 0.05 32000
0.11 0.576271186440678 OD 2 1e-8 1e-8 0.02 0.05 32000
0.12 0.593220338983051 OD 2 1e-8 1e-8 0.02 0.05 32000
0.13 0.610169491525424 OD 2 1e-8 1e-8 0.02 0.05 32000
0.14 0.610169491525424 OD 2 1e-8 1e-8 0.02 0.05 32000
0.15 0.627118644067797 OD 2 1e-8 1e-8 0.02 0.05 32000
0.16 0.661016949152542 OD 2 1e-8 1e-8 0.02 0.05 32000
0.17 0.661016949152542 OD 2 1e-8 1e-8 0.02 0.05 32000
0.18 0.677966101694915 OD 2 1e-8 1e-8 0.02 0.05 32000
0.19 0.711864406779661 OD 2 1e-8 1e-8 0.02 0.05 32000
0.2 0.711864406779661 OD 2 1e-8 1e-8 0.02 0.05 32000
0.21 0.711864406779661 OD 2 1e-8 1e-8 0.02 0.05 32000
0.22 0.728813559322034 OD 2 1e-8 1e-8 0.02 0.05 32000
0.23 0.728813559322034 OD 2 1e-8 1e-8 0.02 0.05 32000
0.24 0.745762711864407 OD 2 1e-8 1e-8 0.02 0.05 32000
0.25 0.745762711864407 OD 2 1e-8 1e-8 0.02 0.05 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.901639344262295 OD 2 1e-8 1e-8 0.02 0.09 160000
0.02 0.934426229508197 OD 2 1e-8 1e-8 0.02 0.09 160000
0.03 0.950819672131147 OD 2 1e-8 1e-8 0.02 0.09 160000
0.04 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 160000
0.05 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.06 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.07 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.08 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.09 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.1 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.11 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.12 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.13 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.14 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.15 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.16 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.17 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.18 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.19 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.2 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.21 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.22 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.23 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.24 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 160000
0.25 1 OD 2 1e-8 1e-8 0.02 0.09 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.147540983606557 OD 2 1e-8 1e-8 0.02 0.09 16000
0.02 0.229508196721311 OD 2 1e-8 1e-8 0.02 0.09 16000
0.03 0.245901639344262 OD 2 1e-8 1e-8 0.02 0.09 16000
0.04 0.311475409836066 OD 2 1e-8 1e-8 0.02 0.09 16000
0.05 0.311475409836066 OD 2 1e-8 1e-8 0.02 0.09 16000
0.06 0.344262295081967 OD 2 1e-8 1e-8 0.02 0.09 16000
0.07 0.360655737704918 OD 2 1e-8 1e-8 0.02 0.09 16000
0.08 0.409836065573771 OD 2 1e-8 1e-8 0.02 0.09 16000
0.09 0.426229508196721 OD 2 1e-8 1e-8 0.02 0.09 16000
0.1 0.459016393442623 OD 2 1e-8 1e-8 0.02 0.09 16000
0.11 0.459016393442623 OD 2 1e-8 1e-8 0.02 0.09 16000
0.12 0.475409836065574 OD 2 1e-8 1e-8 0.02 0.09 16000
0.13 0.475409836065574 OD 2 1e-8 1e-8 0.02 0.09 16000
0.14 0.491803278688525 OD 2 1e-8 1e-8 0.02 0.09 16000
0.15 0.508196721311475 OD 2 1e-8 1e-8 0.02 0.09 16000
0.16 0.524590163934426 OD 2 1e-8 1e-8 0.02 0.09 16000
0.17 0.540983606557377 OD 2 1e-8 1e-8 0.02 0.09 16000
0.18 0.557377049180328 OD 2 1e-8 1e-8 0.02 0.09 16000
0.19 0.590163934426229 OD 2 1e-8 1e-8 0.02 0.09 16000
0.2 0.60655737704918 OD 2 1e-8 1e-8 0.02 0.09 16000
0.21 0.622950819672131 OD 2 1e-8 1e-8 0.02 0.09 16000
0.22 0.622950819672131 OD 2 1e-8 1e-8 0.02 0.09 16000
0.23 0.655737704918033 OD 2 1e-8 1e-8 0.02 0.09 16000
0.24 0.672131147540984 OD 2 1e-8 1e-8 0.02 0.09 16000
0.25 0.672131147540984 OD 2 1e-8 1e-8 0.02 0.09 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.868852459016393 OD 2 1e-8 1e-8 0.02 0.09 320000
0.02 0.918032786885246 OD 2 1e-8 1e-8 0.02 0.09 320000
0.03 0.950819672131147 OD 2 1e-8 1e-8 0.02 0.09 320000
0.04 0.950819672131147 OD 2 1e-8 1e-8 0.02 0.09 320000
0.05 0.950819672131147 OD 2 1e-8 1e-8 0.02 0.09 320000
0.06 0.950819672131147 OD 2 1e-8 1e-8 0.02 0.09 320000
0.07 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.08 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.09 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.1 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.11 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.12 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.13 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.14 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.15 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.16 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.17 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.18 0.967213114754098 OD 2 1e-8 1e-8 0.02 0.09 320000
0.19 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 320000
0.2 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 320000
0.21 0.983606557377049 OD 2 1e-8 1e-8 0.02 0.09 320000
0.22 1 OD 2 1e-8 1e-8 0.02 0.09 320000
0.23 1 OD 2 1e-8 1e-8 0.02 0.09 320000
0.24 1 OD 2 1e-8 1e-8 0.02 0.09 320000
0.25 1 OD 2 1e-8 1e-8 0.02 0.09 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.377049180327869 OD 2 1e-8 1e-8 0.02 0.09 32000
0.02 0.409836065573771 OD 2 1e-8 1e-8 0.02 0.09 32000
0.03 0.524590163934426 OD 2 1e-8 1e-8 0.02 0.09 32000
0.04 0.557377049180328 OD 2 1e-8 1e-8 0.02 0.09 32000
0.05 0.590163934426229 OD 2 1e-8 1e-8 0.02 0.09 32000
0.06 0.60655737704918 OD 2 1e-8 1e-8 0.02 0.09 32000
0.07 0.639344262295082 OD 2 1e-8 1e-8 0.02 0.09 32000
0.08 0.688524590163934 OD 2 1e-8 1e-8 0.02 0.09 32000
0.09 0.704918032786885 OD 2 1e-8 1e-8 0.02 0.09 32000
0.1 0.704918032786885 OD 2 1e-8 1e-8 0.02 0.09 32000
0.11 0.704918032786885 OD 2 1e-8 1e-8 0.02 0.09 32000
0.12 0.704918032786885 OD 2 1e-8 1e-8 0.02 0.09 32000
0.13 0.721311475409836 OD 2 1e-8 1e-8 0.02 0.09 32000
0.14 0.721311475409836 OD 2 1e-8 1e-8 0.02 0.09 32000
0.15 0.737704918032787 OD 2 1e-8 1e-8 0.02 0.09 32000
0.16 0.754098360655738 OD 2 1e-8 1e-8 0.02 0.09 32000
0.17 0.754098360655738 OD 2 1e-8 1e-8 0.02 0.09 32000
0.18 0.754098360655738 OD 2 1e-8 1e-8 0.02 0.09 32000
0.19 0.754098360655738 OD 2 1e-8 1e-8 0.02 0.09 32000
0.2 0.770491803278688 OD 2 1e-8 1e-8 0.02 0.09 32000
0.21 0.770491803278688 OD 2 1e-8 1e-8 0.02 0.09 32000
0.22 0.786885245901639 OD 2 1e-8 1e-8 0.02 0.09 32000
0.23 0.786885245901639 OD 2 1e-8 1e-8 0.02 0.09 32000
0.24 0.786885245901639 OD 2 1e-8 1e-8 0.02 0.09 32000
0.25 0.80327868852459 OD 2 1e-8 1e-8 0.02 0.09 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.766666666666667 OD 2 1e-8 1e-8 0.02 0.1 160000
0.02 0.8 OD 2 1e-8 1e-8 0.02 0.1 160000
0.03 0.85 OD 2 1e-8 1e-8 0.02 0.1 160000
0.04 0.85 OD 2 1e-8 1e-8 0.02 0.1 160000
0.05 0.866666666666667 OD 2 1e-8 1e-8 0.02 0.1 160000
0.06 0.9 OD 2 1e-8 1e-8 0.02 0.1 160000
0.07 0.9 OD 2 1e-8 1e-8 0.02 0.1 160000
0.08 0.916666666666667 OD 2 1e-8 1e-8 0.02 0.1 160000
0.09 0.916666666666667 OD 2 1e-8 1e-8 0.02 0.1 160000
0.1 0.916666666666667 OD 2 1e-8 1e-8 0.02 0.1 160000
0.11 0.933333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.12 0.933333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.13 0.95 OD 2 1e-8 1e-8 0.02 0.1 160000
0.14 0.95 OD 2 1e-8 1e-8 0.02 0.1 160000
0.15 0.95 OD 2 1e-8 1e-8 0.02 0.1 160000
0.16 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.17 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.18 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.19 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.2 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.21 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.22 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.23 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.24 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
0.25 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.166666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.02 0.266666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.03 0.316666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.04 0.35 OD 2 1e-8 1e-8 0.02 0.1 16000
0.05 0.35 OD 2 1e-8 1e-8 0.02 0.1 16000
0.06 0.416666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.07 0.416666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.08 0.433333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.09 0.433333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.1 0.433333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.11 0.433333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.12 0.433333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.13 0.433333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.14 0.433333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.15 0.466666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.16 0.466666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.17 0.466666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.18 0.483333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.19 0.483333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.2 0.516666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.21 0.533333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.22 0.533333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
0.23 0.566666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.24 0.566666666666667 OD 2 1e-8 1e-8 0.02 0.1 16000
0.25 0.583333333333333 OD 2 1e-8 1e-8 0.02 0.1 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.933333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.02 0.95 OD 2 1e-8 1e-8 0.02 0.1 320000
0.03 0.966666666666667 OD 2 1e-8 1e-8 0.02 0.1 320000
0.04 0.966666666666667 OD 2 1e-8 1e-8 0.02 0.1 320000
0.05 0.966666666666667 OD 2 1e-8 1e-8 0.02 0.1 320000
0.06 0.966666666666667 OD 2 1e-8 1e-8 0.02 0.1 320000
0.07 0.966666666666667 OD 2 1e-8 1e-8 0.02 0.1 320000
0.08 0.966666666666667 OD 2 1e-8 1e-8 0.02 0.1 320000
0.09 0.966666666666667 OD 2 1e-8 1e-8 0.02 0.1 320000
0.1 0.966666666666667 OD 2 1e-8 1e-8 0.02 0.1 320000
0.11 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.12 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.13 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.14 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.15 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.16 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.17 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.18 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.19 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.2 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.21 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.22 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.23 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.24 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
0.25 0.983333333333333 OD 2 1e-8 1e-8 0.02 0.1 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.266666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.02 0.333333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.03 0.416666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.04 0.433333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.05 0.516666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.06 0.533333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.07 0.583333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.08 0.583333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.09 0.633333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.1 0.633333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.11 0.65 OD 2 1e-8 1e-8 0.02 0.1 32000
0.12 0.65 OD 2 1e-8 1e-8 0.02 0.1 32000
0.13 0.65 OD 2 1e-8 1e-8 0.02 0.1 32000
0.14 0.666666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.15 0.716666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.16 0.75 OD 2 1e-8 1e-8 0.02 0.1 32000
0.17 0.766666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.18 0.766666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.19 0.766666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.2 0.766666666666667 OD 2 1e-8 1e-8 0.02 0.1 32000
0.21 0.783333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.22 0.783333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.23 0.783333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.24 0.783333333333333 OD 2 1e-8 1e-8 0.02 0.1 32000
0.25 0.8 OD 2 1e-8 1e-8 0.02 0.1 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.727272727272727 OD 2 1e-8 1e-8 0.05 0.01 160000
0.02 0.818181818181818 OD 2 1e-8 1e-8 0.05 0.01 160000
0.03 0.818181818181818 OD 2 1e-8 1e-8 0.05 0.01 160000
0.04 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.05 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.06 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.07 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.08 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.09 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.1 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.11 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.12 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.13 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.14 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.15 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.16 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.17 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.18 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.19 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.2 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.21 0.909090909090909 OD 2 1e-8 1e-8 0.05 0.01 160000
0.22 1 OD 2 1e-8 1e-8 0.05 0.01 160000
0.23 1 OD 2 1e-8 1e-8 0.05 0.01 160000
0.24 1 OD 2 1e-8 1e-8 0.05 0.01 160000
0.25 1 OD 2 1e-8 1e-8 0.05 0.01 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.0392156862745098 OD 2 1e-8 1e-8 0.05 0.01 16000
0.02 0.137254901960784 OD 2 1e-8 1e-8 0.05 0.01 16000
0.03 0.156862745098039 OD 2 1e-8 1e-8 0.05 0.01 16000
0.04 0.176470588235294 OD 2 1e-8 1e-8 0.05 0.01 16000
0.05 0.196078431372549 OD 2 1e-8 1e-8 0.05 0.01 16000
0.06 0.254901960784314 OD 2 1e-8 1e-8 0.05 0.01 16000
0.07 0.333333333333333 OD 2 1e-8 1e-8 0.05 0.01 16000
0.08 0.352941176470588 OD 2 1e-8 1e-8 0.05 0.01 16000
0.09 0.372549019607843 OD 2 1e-8 1e-8 0.05 0.01 16000
0.1 0.392156862745098 OD 2 1e-8 1e-8 0.05 0.01 16000
0.11 0.411764705882353 OD 2 1e-8 1e-8 0.05 0.01 16000
0.12 0.411764705882353 OD 2 1e-8 1e-8 0.05 0.01 16000
0.13 0.431372549019608 OD 2 1e-8 1e-8 0.05 0.01 16000
0.14 0.450980392156863 OD 2 1e-8 1e-8 0.05 0.01 16000
0.15 0.450980392156863 OD 2 1e-8 1e-8 0.05 0.01 16000
0.16 0.450980392156863 OD 2 1e-8 1e-8 0.05 0.01 16000
0.17 0.509803921568627 OD 2 1e-8 1e-8 0.05 0.01 16000
0.18 0.529411764705882 OD 2 1e-8 1e-8 0.05 0.01 16000
0.19 0.549019607843137 OD 2 1e-8 1e-8 0.05 0.01 16000
0.2 0.568627450980392 OD 2 1e-8 1e-8 0.05 0.01 16000
0.21 0.607843137254902 OD 2 1e-8 1e-8 0.05 0.01 16000
0.22 0.607843137254902 OD 2 1e-8 1e-8 0.05 0.01 16000
0.23 0.607843137254902 OD 2 1e-8 1e-8 0.05 0.01 16000
0.24 0.607843137254902 OD 2 1e-8 1e-8 0.05 0.01 16000
0.25 0.607843137254902 OD 2 1e-8 1e-8 0.05 0.01 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.02 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.03 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.04 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.05 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.06 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.07 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.08 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.09 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.1 0.5 OD 2 1e-8 1e-8 0.05 0.01 320000
0.11 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.12 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.13 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.14 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.15 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.16 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.17 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.18 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.19 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.2 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.21 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.22 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.23 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.24 1 OD 2 1e-8 1e-8 0.05 0.01 320000
0.25 1 OD 2 1e-8 1e-8 0.05 0.01 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.375 OD 2 1e-8 1e-8 0.05 0.01 32000
0.02 0.416666666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.03 0.4375 OD 2 1e-8 1e-8 0.05 0.01 32000
0.04 0.4375 OD 2 1e-8 1e-8 0.05 0.01 32000
0.05 0.479166666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.06 0.520833333333333 OD 2 1e-8 1e-8 0.05 0.01 32000
0.07 0.604166666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.08 0.604166666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.09 0.604166666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.1 0.666666666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.11 0.666666666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.12 0.666666666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.13 0.666666666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.14 0.666666666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.15 0.666666666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.16 0.6875 OD 2 1e-8 1e-8 0.05 0.01 32000
0.17 0.708333333333333 OD 2 1e-8 1e-8 0.05 0.01 32000
0.18 0.708333333333333 OD 2 1e-8 1e-8 0.05 0.01 32000
0.19 0.729166666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.2 0.729166666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.21 0.729166666666667 OD 2 1e-8 1e-8 0.05 0.01 32000
0.22 0.770833333333333 OD 2 1e-8 1e-8 0.05 0.01 32000
0.23 0.770833333333333 OD 2 1e-8 1e-8 0.05 0.01 32000
0.24 0.8125 OD 2 1e-8 1e-8 0.05 0.01 32000
0.25 0.8125 OD 2 1e-8 1e-8 0.05 0.01 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.873015873015873 OD 2 1e-8 1e-8 0.05 0.02 160000
0.02 0.904761904761905 OD 2 1e-8 1e-8 0.05 0.02 160000
0.03 0.904761904761905 OD 2 1e-8 1e-8 0.05 0.02 160000
0.04 0.920634920634921 OD 2 1e-8 1e-8 0.05 0.02 160000
0.05 0.936507936507937 OD 2 1e-8 1e-8 0.05 0.02 160000
0.06 0.936507936507937 OD 2 1e-8 1e-8 0.05 0.02 160000
0.07 0.952380952380952 OD 2 1e-8 1e-8 0.05 0.02 160000
0.08 0.952380952380952 OD 2 1e-8 1e-8 0.05 0.02 160000
0.09 0.952380952380952 OD 2 1e-8 1e-8 0.05 0.02 160000
0.1 0.952380952380952 OD 2 1e-8 1e-8 0.05 0.02 160000
0.11 0.952380952380952 OD 2 1e-8 1e-8 0.05 0.02 160000
0.12 0.952380952380952 OD 2 1e-8 1e-8 0.05 0.02 160000
0.13 0.968253968253968 OD 2 1e-8 1e-8 0.05 0.02 160000
0.14 0.968253968253968 OD 2 1e-8 1e-8 0.05 0.02 160000
0.15 0.968253968253968 OD 2 1e-8 1e-8 0.05 0.02 160000
0.16 0.968253968253968 OD 2 1e-8 1e-8 0.05 0.02 160000
0.17 0.968253968253968 OD 2 1e-8 1e-8 0.05 0.02 160000
