alpha power seltype Ne rec mut s1 s2 h t nsim tf
0.05 0.73 OD 2000 1e-7 1e-7 0.02 0.01 0 160000 100 0.3333333
0.05 0.73 OD 20000 1e-8 1e-7 0.2 0.1 0 320000 100 0.5
0.05 0.73 OD 20000 1e-8 1e-7 0.1 0.05 0 320000 100 0.3333333
0.05 0.73469387755102 OD 2000 1e-8 1e-8 1 0.5 0 160000 98 0.3333333
0.05 0.72 OD 2000 1e-7 1e-7 0.5 0.2 0 320000 100 0.5
0.05 0.72 OD 2000 1e-7 1e-7 0.02 0.01 0 320000 100 0.5
0.05 0.724489795918367 OD 2000 1e-8 1e-8 1 0.5 0 320000 98 0.3333333
0.05 0.721649484536082 OD 2000 1e-8 1e-8 0.02 0.1 0 320000 97 0.1666667
0.05 0.71 OD 2000 1e-8 1e-8 0.5 0.1 0 320000 100 0.1666667
0.05 0.71 OD 2000 1e-8 1e-7 0.1 0.02 0 32000 100 0.1666667
0.05 0.71 OD 2000 1e-7 1e-7 0.05 0.02 0 320000 100 0.5
0.05 0.717948717948718 OD 2000 1e-8 1e-8 1 1 0 32000 78 0.5
0.05 0.717171717171717 OD 2000 1e-8 1e-7 0.1 0.5 0 32000 99 0.1666667
0.05 0.707070707070707 OD 2000 1e-8 1e-8 0.01 0.01 0 320000 99 0.5
0.05 0.701030927835051 OD 2000 1e-8 1e-8 0.2 0.1 0 160000 97 0.3333333
0.05 0.6 OD 2000 1e-8 1e-8 0.05 0.1 0 320000 100 0.3333333
0.05 0.6 OD 2000 1e-8 1e-7 1 0.1 0 160000 100 0.09090909
0.05 0.6 OD 2000 1e-8 1e-7 0.1 1 0 160000 100 0.09090909
0.05 0.6 OD 2000 1e-8 1e-7 0.02 0.05 0 32000 100 0.5
0.05 0.6 OD 2000 1e-7 1e-7 0.02 0.1 0 320000 100 0.1666667
0.05 0.6 OD 20000 1e-8 1e-8 0.1 0.1 0 320000 100 0.5
0.05 0.6 OD 20000 1e-8 1e-8 0.02 0.05 0 320000 100 0.2857143
0.05 0.6 OD 20000 1e-8 1e-8 0.01 0.01 0 320000 100 0.5
0.05 0.6 OD 20000 1e-8 1e-7 1 0.5 0 160000 100 0.5
0.05 0.6 OD 20000 1e-8 1e-7 0.2 0.1 0 160000 100 0.3333333
0.05 0.6 OD 20000 1e-8 1e-7 0.05 0.02 0 320000 100 0.5
0.05 0.6 OD 20000 1e-8 1e-7 0.02 0.1 0 320000 100 0.1666667
0.05 0.69 OD 2000 1e-8 1e-8 0.5 1 0 160000 100 0.3333333
0.05 0.69 OD 2000 1e-8 1e-8 0.5 0.2 0 320000 100 0.2857143
0.05 0.69 OD 2000 1e-8 1e-7 0.2 1 0 32000 100 0.1666667
0.05 0.69 OD 2000 1e-8 1e-7 0.05 0.05 0 16000 100 0.5
0.05 0.69 OD 2000 1e-7 1e-7 0.05 0.02 0 160000 100 0.5
0.05 0.69 OD 20000 1e-8 1e-7 1 0.5 0 160000 100 0.3333333
0.05 0.68 OD 2000 1e-8 1e-8 0.02 0.02 0 160000 100 0.5
0.05 0.68 OD 20000 1e-8 1e-8 0.02 0.02 0 320000 100 0.5
0.05 0.68 OD 20000 1e-8 1e-7 0.5 0.2 0 160000 100 0.2857143
0.05 0.68 OD 20000 1e-8 1e-7 0.2 0.5 0 320000 100 0.5
0.05 0.68 OD 20000 1e-8 1e-7 0.1 0.05 0 320000 100 0.5
0.05 0.6875 OD 2000 1e-8 1e-8 1 0.2 0 160000 96 0.1666667
0.05 0.67 OD 2000 1e-8 1e-8 0.05 0.1 0 160000 100 0.3333333
0.05 0.67 OD 2000 1e-8 1e-7 0.2 0.2 0 16000 100 0.5
0.05 0.67 OD 2000 1e-7 1e-7 1 1 0 16000 100 0.5
0.05 0.67 OD 20000 1e-8 1e-7 0.05 0.02 0 160000 100 0.2857143
0.05 0.676767676767677 OD 2000 1e-8 1e-8 0.1 0.2 0 160000 99 0.3333333
0.05 0.66 OD 2000 1e-7 1e-7 1 0.2 0 320000 100 0.1666667
0.05 0.66 OD 2000 1e-7 1e-7 0.02 0.02 0 32000 100 0.5
0.05 0.66 OD 20000 1e-8 1e-7 0.5 1 0 160000 100 0.3333333
0.05 0.66 OD 20000 1e-8 1e-7 0.5 0.2 0 320000 100 0.5
0.05 0.663265306122449 OD 2000 1e-8 1e-8 0.2 1 0 160000 98 0.1666667
0.05 0.65 OD 2000 1e-8 1e-8 0.2 0.1 0 320000 100 0.3333333
0.05 0.65 OD 2000 1e-8 1e-7 0.1 0.1 0 16000 100 0.5
0.05 0.65 OD 2000 1e-7 1e-7 0.2 1 0 320000 100 0.1666667
0.05 0.65 OD 2000 1e-7 1e-7 0.1 0.5 0 320000 100 0.1666667
0.05 0.65 OD 2000 1e-7 1e-7 0.02 0.1 0 160000 100 0.1666667
0.05 0.653465346534653 OD 20000 1e-8 1e-8 0.1 0.1 0 320000 101 0.5
0.05 0.64 OD 2000 1e-8 1e-8 0.5 1 0 160000 100 0.5
0.05 0.64 OD 2000 1e-7 1e-7 0.5 0.1 0 320000 100 0.1666667
0.05 0.64 OD 20000 1e-8 1e-8 0.05 0.05 0 320000 100 0.5
0.05 0.64 OD 20000 1e-8 1e-7 0.1 0.05 0 160000 100 0.3333333
0.05 0.64 OD 20000 1e-8 1e-7 0.01 0.01 0 160000 100 0.5
0.05 0.646464646464647 OD 2000 1e-8 1e-8 1 0.1 0 320000 99 0.09090909
0.05 0.646464646464647 OD 2000 1e-8 1e-8 0.02 0.05 0 320000 99 0.2857143
0.05 0.643564356435644 OD 20000 1e-8 1e-7 0.1 0.1 0 160000 101 0.5
0.05 0.63 OD 2000 1e-8 1e-8 0.5 0.2 0 160000 100 0.2857143
0.05 0.63 OD 2000 1e-8 1e-8 0.1 1 0 160000 100 0.09090909
0.05 0.63 OD 2000 1e-8 1e-7 1 0.5 0 16000 100 0.3333333
0.05 0.63 OD 20000 1e-8 1e-8 0.2 0.2 0 320000 100 0.5
0.05 0.63 OD 20000 1e-8 1e-7 0.02 0.05 0 160000 100 0.2857143
0.05 0.638888888888889 OD 2000 1e-7 1e-8 1 1 0 16000 72 0.5
0.05 0.636363636363636 OD 2000 1e-8 1e-8 0.5 1 0 320000 99 0.3333333
0.05 0.63265306122449 OD 2000 1e-8 1e-8 1 0.5 0 320000 98 0.5
0.05 0.62 OD 2000 1e-7 1e-7 0.1 0.02 0 320000 100 0.1666667
0.05 0.62 OD 2000 1e-7 1e-7 0.02 0.05 0 320000 100 0.5
0.05 0.62 OD 2000 1e-7 1e-7 0.02 0.05 0 160000 100 0.5
0.05 0.62 OD 20000 1e-8 1e-8 0.02 0.01 0 320000 100 0.3333333
0.05 0.62 OD 20000 1e-8 1e-7 0.1 0.1 0 160000 100 0.5
0.05 0.62 OD 20000 1e-8 1e-7 0.05 0.05 0 160000 100 0.5
0.05 0.623762376237624 OD 20000 1e-8 1e-7 0.5 0.5 0 160000 101 0.5
0.05 0.61 OD 2000 1e-8 1e-8 0.2 0.1 0 320000 100 0.5
0.05 0.61 OD 2000 1e-7 1e-7 0.01 0.01 0 32000 100 0.5
0.05 0.616161616161616 OD 2000 1e-8 1e-8 0.5 1 0 320000 99 0.5
0.05 0.616161616161616 OD 2000 1e-8 1e-8 0.1 0.2 0 320000 99 0.3333333
0.05 0.610526315789474 OD 2000 1e-8 1e-8 0.1 1 0 32000 95 0.09090909
0.05 0.61038961038961 OD 2000 1e-8 1e-7 0.01 0.05 0 32000 77 0.1666667
0.05 0.609375 OD 2000 1e-8 1e-8 1 1 0 16000 64 0.5
0.05 0.606060606060606 OD 2000 1e-8 1e-8 0.1 0.05 0 320000 99 0.3333333
0.05 0.602040816326531 OD 2000 1e-8 1e-8 0.5 0.1 0 160000 98 0.1666667
0.05 0.5 OD 2000 1e-8 1e-8 0.1 0.1 0 16000 78 0.5
0.05 0.5 OD 2000 1e-7 1e-8 0.1 0.1 0 160000 96 0.5
0.05 0.5 OD 2000 1e-7 1e-7 0.5 1 0 32000 100 0.3333333
0.05 0.5 OD 2000 1e-7 1e-7 0.5 0.2 0 16000 100 0.2857143
0.05 0.5 OD 2000 1e-7 1e-7 0.1 0.1 0 32000 100 0.5
0.05 0.59 OD 2000 1e-8 1e-8 0.2 0.5 0 160000 100 0.2857143
0.05 0.59 OD 2000 1e-7 1e-7 0.2 0.5 0 160000 100 0.5
0.05 0.59 OD 2000 1e-7 1e-7 0.05 0.05 0 32000 100 0.5
0.05 0.59 OD 20000 1e-8 1e-8 0.05 0.1 0 320000 100 0.3333333
0.05 0.59 OD 20000 1e-8 1e-7 0.1 0.2 0 160000 100 0.3333333
0.05 0.58 OD 2000 1e-8 1e-8 0.05 0.02 0 160000 100 0.2857143
0.05 0.58 OD 2000 1e-8 1e-7 1 0.5 0 16000 100 0.5
0.05 0.58 OD 2000 1e-8 1e-7 0.5 1 0 16000 100 0.5
0.05 0.58 OD 2000 1e-8 1e-7 0.5 1 0 16000 100 0.3333333
0.05 0.58 OD 2000 1e-8 1e-7 0.01 0.01 0 16000 100 0.5
0.05 0.58 OD 2000 1e-7 1e-7 0.2 1 0 160000 100 0.1666667
0.05 0.58 OD 2000 1e-7 1e-7 0.1 0.1 0 32000 100 0.5
0.05 0.58 OD 20000 1e-8 1e-8 0.2 0.2 0 160000 100 0.5
0.05 0.58 OD 20000 1e-8 1e-7 0.5 0.1 0 320000 100 0.1666667
0.05 0.58 OD 20000 1e-8 1e-7 0.01 0.02 0 160000 100 0.3333333
0.05 0.57 OD 2000 1e-8 1e-8 0.1 0.2 0 160000 100 0.5
0.05 0.57 OD 2000 1e-8 1e-8 0.02 0.1 0 160000 100 0.1666667
0.05 0.57 OD 2000 1e-7 1e-7 0.5 0.5 0 32000 100 0.5
0.05 0.57 OD 20000 1e-8 1e-7 0.2 0.5 0 160000 100 0.2857143
0.05 0.57 OD 20000 1e-8 1e-7 0.02 0.01 0 160000 100 0.3333333
0.05 0.57 OD 20000 1e-8 1e-7 0.01 0.05 0 320000 100 0.1666667
0.05 0.577777777777778 OD 2000 1e-7 1e-8 0.5 0.5 0 160000 90 0.5
0.05 0.574257425742574 OD 20000 1e-8 1e-8 0.5 0.5 0 320000 101 0.5
0.05 0.571428571428571 OD 2000 1e-8 1e-8 1 0.5 0 160000 98 0.5
0.05 0.56 OD 2000 1e-8 1e-8 0.1 0.05 0 160000 100 0.3333333
0.05 0.56 OD 20000 1e-8 1e-7 0.1 0.02 0 320000 100 0.1666667
0.05 0.569767441860465 OD 2000 1e-8 1e-8 0.1 0.1 0 32000 86 0.5
0.05 0.56701030927835 OD 2000 1e-8 1e-8 0.1 0.1 0 32000 97 0.5
0.05 0.565656565656566 OD 2000 1e-8 1e-8 0.1 0.2 0 320000 99 0.5
0.05 0.5625 OD 2000 1e-8 1e-8 0.1 0.02 0 160000 96 0.1666667
0.05 0.561797752808989 OD 2000 1e-8 1e-8 1 0.5 0 32000 89 0.3333333
0.05 0.55 OD 2000 1e-8 1e-8 0.05 0.1 0 160000 100 0.5
0.05 0.55 OD 2000 1e-8 1e-7 0.2 1 0 16000 100 0.1666667
0.05 0.55 OD 2000 1e-8 1e-7 0.2 0.5 0 16000 100 0.2857143
0.05 0.55 OD 2000 1e-8 1e-7 0.2 0.1 0 16000 100 0.3333333
0.05 0.55 OD 2000 1e-8 1e-7 0.02 0.02 0 16000 100 0.5
0.05 0.55 OD 2000 1e-7 1e-7 0.5 0.5 0 16000 100 0.5
0.05 0.55 OD 20000 1e-8 1e-8 0.5 1 0 320000 100 0.3333333
0.05 0.55 OD 20000 1e-8 1e-8 0.5 0.2 0 320000 100 0.2857143
0.05 0.55 OD 20000 1e-8 1e-8 0.5 0.2 0 160000 100 0.2857143
0.05 0.55 OD 20000 1e-8 1e-8 0.2 0.5 0 320000 100 0.2857143
0.05 0.55 OD 20000 1e-8 1e-7 0.5 1 0 160000 100 0.5
0.05 0.55 OD 20000 1e-8 1e-7 0.05 0.01 0 320000 100 0.1666667
0.05 0.55 OD 20000 1e-8 1e-7 0.02 0.02 0 160000 100 0.5
0.05 0.555555555555556 OD 2000 1e-8 1e-8 0.1 0.5 0 160000 99 0.1666667
0.05 0.555555555555556 OD 2000 1e-8 1e-8 0.01 0.02 0 160000 99 0.3333333
0.05 0.54 OD 2000 1e-8 1e-7 1 0.2 0 16000 100 0.1666667
0.05 0.54 OD 2000 1e-8 1e-7 0.02 0.1 0 16000 100 0.1666667
0.05 0.54 OD 2000 1e-7 1e-7 1 0.2 0 160000 100 0.1666667
0.05 0.54 OD 2000 1e-7 1e-7 0.5 0.1 0 160000 100 0.1666667
0.05 0.54 OD 2000 1e-7 1e-7 0.1 0.02 0 160000 100 0.1666667
0.05 0.54 OD 20000 1e-8 1e-8 1 0.5 0 160000 100 0.3333333
0.05 0.54 OD 20000 1e-8 1e-8 0.2 0.1 0 320000 100 0.3333333
0.05 0.549295774647887 OD 2000 1e-7 1e-8 1 1 0 160000 71 0.5
0.05 0.54639175257732 OD 2000 1e-8 1e-8 0.2 0.1 0 160000 97 0.5
0.05 0.545454545454545 OD 2000 1e-8 1e-7 0.05 0.01 0 32000 88 0.1666667
0.05 0.544444444444444 OD 2000 1e-8 1e-8 0.05 0.05 0 16000 90 0.5
0.05 0.53 OD 2000 1e-8 1e-7 0.2 0.1 0 16000 100 0.5
0.05 0.53 OD 2000 1e-8 1e-7 0.1 0.02 0 16000 100 0.1666667
0.05 0.53 OD 2000 1e-7 1e-7 0.2 0.2 0 32000 100 0.5
0.05 0.53 OD 2000 1e-7 1e-7 0.02 0.01 0 32000 100 0.5
0.05 0.536842105263158 OD 2000 1e-7 1e-8 0.1 0.1 0 160000 95 0.5
0.05 0.535353535353535 OD 2000 1e-8 1e-8 0.02 0.01 0 160000 99 0.3333333
0.05 0.532608695652174 OD 2000 1e-7 1e-8 0.02 0.02 0 320000 92 0.5
0.05 0.53125 OD 2000 1e-7 1e-8 0.1 0.1 0 320000 96 0.5
0.05 0.52 OD 2000 1e-8 1e-8 0.01 0.02 0 320000 100 0.3333333
0.05 0.52 OD 2000 1e-8 1e-7 0.1 0.05 0 16000 100 0.3333333
0.05 0.52 OD 2000 1e-8 1e-7 0.01 0.02 0 16000 100 0.5
0.05 0.52 OD 2000 1e-8 1e-7 0.01 0.02 0 16000 100 0.3333333
0.05 0.52 OD 2000 1e-7 1e-7 1 0.5 0 32000 100 0.3333333
0.05 0.52 OD 2000 1e-7 1e-7 0.2 0.1 0 32000 100 0.5
0.05 0.52 OD 20000 1e-8 1e-8 0.5 1 0 320000 100 0.5
0.05 0.52 OD 20000 1e-8 1e-8 0.1 0.2 0 320000 100 0.3333333
0.05 0.52 OD 20000 1e-8 1e-7 0.05 0.1 0 160000 100 0.3333333
0.05 0.52 OD 20000 1e-8 1e-7 0.02 0.01 0 160000 100 0.5
0.05 0.528089887640449 OD 2000 1e-7 1e-8 0.2 0.2 0 320000 89 0.5
0.05 0.525252525252525 OD 2000 1e-8 1e-8 0.02 0.05 0 160000 99 0.2857143
0.05 0.524752475247525 OD 20000 1e-8 1e-8 0.5 0.5 0 160000 101 0.5
0.05 0.523255813953488 OD 2000 1e-7 1e-8 0.5 0.5 0 320000 86 0.5
0.05 0.521739130434783 OD 2000 1e-7 1e-8 0.01 0.01 0 320000 92 0.5
0.05 0.520833333333333 OD 2000 1e-8 1e-8 1 0.1 0 160000 96 0.09090909
0.05 0.51 OD 2000 1e-8 1e-8 0.02 0.01 0 320000 100 0.3333333
0.05 0.51 OD 2000 1e-8 1e-7 0.1 0.5 0 16000 100 0.1666667
0.05 0.51 OD 2000 1e-7 1e-7 0.5 0.2 0 32000 100 0.2857143
0.05 0.51 OD 2000 1e-7 1e-7 0.2 0.5 0 32000 100 0.2857143
0.05 0.51 OD 2000 1e-7 1e-7 0.1 0.5 0 160000 100 0.1666667
0.05 0.51 OD 2000 1e-7 1e-7 0.1 0.2 0 32000 100 0.3333333
0.05 0.51 OD 20000 1e-8 1e-8 0.05 0.02 0 160000 100 0.2857143
0.05 0.51 OD 20000 1e-8 1e-8 0.02 0.01 0 320000 100 0.5
0.05 0.51 OD 20000 1e-8 1e-7 0.2 1 0 320000 100 0.1666667
0.05 0.51 OD 20000 1e-8 1e-7 0.01 0.02 0 160000 100 0.5
0.05 0.51685393258427 OD 2000 1e-8 1e-8 1 0.5 0 32000 89 0.5
0.05 0.515789473684211 OD 2000 1e-8 1e-8 0.02 0.02 0 32000 95 0.5
0.05 0.514285714285714 OD 2000 1e-7 1e-8 1 1 0 320000 70 0.5
0.05 0.511904761904762 OD 2000 1e-8 1e-8 0.1 0.1 0 16000 84 0.5
0.05 0.506172839506173 OD 2000 1e-8 1e-8 0.2 0.1 0 16000 81 0.5
0.05 0.50561797752809 OD 2000 1e-8 1e-8 0.01 0.01 0 32000 89 0.5
0.05 0.505494505494505 OD 2000 1e-7 1e-8 0.2 0.2 0 160000 91 0.5
0.05 0.504950495049505 OD 20000 1e-8 1e-8 0.1 0.1 0 160000 101 0.5
0.05 0.4 OD 2000 1e-8 1e-7 0.1 0.2 0 16000 100 0.5
0.05 0.4 OD 2000 1e-8 1e-7 0.02 0.01 0 16000 100 0.5
0.05 0.4 OD 2000 1e-7 1e-7 0.1 0.05 0 32000 100 0.3333333
0.05 0.4 OD 2000 1e-7 1e-7 0.05 0.1 0 32000 100 0.5
0.05 0.4 OD 20000 1e-8 1e-8 0.2 1 0 320000 100 0.1666667
0.05 0.4 OD 20000 1e-8 1e-8 0.1 0.2 0 160000 100 0.5
0.05 0.4 OD 20000 1e-8 1e-8 0.01 0.02 0 320000 100 0.5
0.05 0.4 OD 20000 1e-8 1e-7 0.5 0.2 0 160000 100 0.5
0.05 0.4 OD 20000 1e-7 1e-8 1 1 0 320000 100 0.5
0.05 0.49 OD 2000 1e-7 1e-7 0.1 0.1 0 16000 100 0.5
0.05 0.49 OD 2000 1e-7 1e-7 0.05 0.1 0 16000 100 0.3333333
0.05 0.49 OD 2000 1e-7 1e-7 0.05 0.05 0 16000 100 0.5
0.05 0.49 OD 20000 1e-8 1e-8 0.5 0.1 0 320000 100 0.1666667
0.05 0.494949494949495 OD 2000 1e-8 1e-8 0.1 0.05 0 320000 99 0.5
0.05 0.494505494505495 OD 2000 1e-8 1e-8 0.5 0.1 0 32000 91 0.1666667
0.05 0.49438202247191 OD 2000 1e-8 1e-8 0.5 0.5 0 32000 89 0.5
0.05 0.48 OD 2000 1e-8 1e-7 0.5 0.2 0 16000 100 0.2857143
0.05 0.48 OD 2000 1e-8 1e-7 0.05 0.1 0 16000 100 0.3333333
0.05 0.48 OD 2000 1e-7 1e-8 0.05 0.01 0 160000 25 0.1666667
0.05 0.48 OD 2000 1e-7 1e-7 0.5 1 0 32000 100 0.5
0.05 0.48 OD 2000 1e-7 1e-7 0.2 0.1 0 16000 100 0.3333333
0.05 0.48 OD 2000 1e-7 1e-7 0.01 0.01 0 16000 100 0.5
0.05 0.48 OD 20000 1e-8 1e-8 1 0.5 0 160000 100 0.5
0.05 0.48 OD 20000 1e-8 1e-8 0.5 1 0 160000 100 0.3333333
0.05 0.48 OD 20000 1e-8 1e-8 0.05 0.01 0 320000 100 0.1666667
0.05 0.48 OD 20000 1e-7 1e-7 0.1 0.01 0 16000 100 0.09090909
0.05 0.489583333333333 OD 2000 1e-8 1e-8 0.05 0.05 0 32000 96 0.5
0.05 0.488372093023256 OD 2000 1e-8 1e-8 0.2 0.2 0 16000 86 0.5
0.05 0.48780487804878 OD 2000 1e-8 1e-8 0.5 0.5 0 16000 82 0.5
0.05 0.484210526315789 OD 2000 1e-7 1e-8 0.01 0.01 0 160000 95 0.5
0.05 0.47 OD 2000 1e-8 1e-7 0.1 0.2 0 16000 100 0.3333333
0.05 0.47 OD 2000 1e-7 1e-7 0.2 0.2 0 16000 100 0.5
0.05 0.47 OD 2000 1e-7 1e-7 0.1 0.1 0 16000 100 0.5
0.05 0.47 OD 2000 1e-7 1e-7 0.01 0.02 0 32000 100 0.3333333
0.05 0.47 OD 20000 1e-8 1e-8 0.05 0.02 0 320000 100 0.2857143
0.05 0.47 OD 20000 1e-8 1e-8 0.02 0.05 0 160000 100 0.2857143
0.05 0.47 OD 20000 1e-8 1e-7 0.2 0.1 0 160000 100 0.5
0.05 0.47 OD 20000 1e-8 1e-7 0.1 0.5 0 320000 100 0.1666667
0.05 0.478260869565217 OD 2000 1e-7 1e-8 0.02 0.1 0 160000 92 0.1666667
0.05 0.473684210526316 OD 2000 1e-7 1e-8 0.05 0.05 0 160000 95 0.5
0.05 0.46 OD 2000 1e-8 1e-8 0.02 0.01 0 320000 100 0.5
0.05 0.46 OD 2000 1e-8 1e-7 0.1 0.05 0 16000 100 0.5
0.05 0.46 OD 2000 1e-7 1e-7 0.1 0.2 0 32000 100 0.5
0.05 0.46 OD 2000 1e-7 1e-7 0.1 0.05 0 32000 100 0.5
0.05 0.46 OD 2000 1e-7 1e-7 0.05 0.1 0 16000 100 0.5
0.05 0.46 OD 2000 1e-7 1e-7 0.01 0.02 0 32000 100 0.5
0.05 0.46 OD 20000 1e-8 1e-8 0.1 0.2 0 160000 100 0.3333333
0.05 0.46 OD 20000 1e-8 1e-8 0.1 0.1 0 160000 100 0.5
0.05 0.46 OD 20000 1e-8 1e-8 0.05 0.1 0 320000 100 0.5
0.05 0.46 OD 20000 1e-8 1e-7 0.1 0.2 0 160000 100 0.5
0.05 0.46 OD 20000 1e-8 1e-7 0.1 0.05 0 160000 100 0.5
0.05 0.46875 OD 2000 1e-7 1e-8 0.05 0.05 0 320000 96 0.5
0.05 0.46875 OD 2000 1e-7 1e-8 0.05 0.02 0 320000 96 0.2857143
0.05 0.468085106382979 OD 2000 1e-7 1e-8 0.1 0.1 0 320000 94 0.5
0.05 0.462365591397849 OD 2000 1e-7 1e-8 1 0.1 0 320000 93 0.09090909
0.05 0.461538461538462 OD 2000 1e-7 1e-8 0.2 0.5 0 160000 91 0.2857143
0.05 0.461538461538462 OD 2000 1e-7 1e-7 0.05 0.01 0 160000 26 0.1666667
0.05 0.460674157303371 OD 2000 1e-7 1e-8 0.5 1 0 320000 89 0.3333333
0.05 0.45 OD 2000 1e-8 1e-8 0.1 0.05 0 160000 100 0.5
0.05 0.45 OD 2000 1e-8 1e-8 0.05 0.1 0 320000 100 0.5
0.05 0.45 OD 2000 1e-8 1e-7 0.5 0.1 0 16000 100 0.1666667
0.05 0.45 OD 2000 1e-7 1e-7 1 0.5 0 32000 100 0.5
0.05 0.45 OD 2000 1e-7 1e-7 0.02 0.01 0 32000 100 0.3333333
0.05 0.459770114942529 OD 2000 1e-8 1e-8 0.01 0.01 0 16000 87 0.5
0.05 0.457446808510638 OD 2000 1e-8 1e-8 1 0.1 0 32000 94 0.09090909
0.05 0.455445544554455 OD 20000 1e-8 1e-7 1 1 0 32000 101 0.5
0.05 0.451612903225806 OD 2000 1e-7 1e-8 0.02 0.02 0 160000 93 0.5
0.05 0.44 OD 2000 1e-8 1e-8 0.01 0.02 0 320000 100 0.5
0.05 0.44 OD 2000 1e-8 1e-7 0.05 0.02 0 16000 100 0.2857143
0.05 0.44 OD 2000 1e-8 1e-7 0.02 0.05 0 16000 100 0.2857143
0.05 0.44 OD 2000 1e-7 1e-7 0.5 1 0 16000 100 0.3333333
0.05 0.44 OD 2000 1e-7 1e-7 0.2 0.1 0 32000 100 0.3333333
0.05 0.44 OD 2000 1e-7 1e-7 0.1 0.5 0 32000 100 0.1666667
0.05 0.44 OD 2000 1e-7 1e-7 0.1 0.05 0 16000 100 0.5
0.05 0.44 OD 2000 1e-7 1e-7 0.1 0.05 0 16000 100 0.3333333
0.05 0.44 OD 2000 1e-7 1e-7 0.05 0.1 0 32000 100 0.3333333
0.05 0.44 OD 2000 1e-7 1e-7 0.05 0.02 0 32000 100 0.2857143
0.05 0.44 OD 2000 1e-7 1e-7 0.02 0.05 0 32000 100 0.2857143
0.05 0.44 OD 20000 1e-8 1e-8 1 0.5 0 320000 100 0.3333333
0.05 0.44 OD 20000 1e-8 1e-8 0.2 0.5 0 160000 100 0.2857143
0.05 0.44 OD 20000 1e-8 1e-8 0.1 0.2 0 320000 100 0.5
0.05 0.44 OD 20000 1e-8 1e-8 0.05 0.05 0 160000 100 0.5
0.05 0.44 OD 20000 1e-8 1e-8 0.02 0.01 0 160000 100 0.3333333
0.05 0.44 OD 20000 1e-8 1e-8 0.01 0.05 0 320000 100 0.1666667
0.05 0.44 OD 20000 1e-8 1e-8 0.01 0.01 0 160000 100 0.5
0.05 0.44 OD 20000 1e-8 1e-7 0.05 0.01 0 160000 100 0.1666667
0.05 0.44 OD 20000 1e-7 1e-7 1 1 0 160000 100 0.5
0.05 0.449438202247191 OD 2000 1e-8 1e-8 0.02 0.02 0 16000 89 0.5
0.05 0.44578313253012 OD 2000 1e-7 1e-8 0.1 0.1 0 16000 83 0.5
0.05 0.444444444444444 OD 2000 1e-8 1e-7 0.01 0.05 0 16000 99 0.1666667
0.05 0.443298969072165 OD 2000 1e-7 1e-8 0.1 0.5 0 320000 97 0.1666667
0.05 0.440860215053763 OD 2000 1e-7 1e-8 0.5 0.1 0 320000 93 0.1666667
0.05 0.440860215053763 OD 2000 1e-7 1e-8 0.2 0.5 0 320000 93 0.2857143
0.05 0.43 OD 2000 1e-8 1e-7 0.02 0.01 0 16000 100 0.3333333
0.05 0.43 OD 2000 1e-7 1e-7 0.2 0.5 0 32000 100 0.5
0.05 0.43 OD 2000 1e-7 1e-7 0.02 0.02 0 16000 100 0.5
0.05 0.43 OD 2000 1e-7 1e-7 0.02 0.01 0 16000 100 0.3333333
0.05 0.43 OD 20000 1e-8 1e-8 0.5 1 0 160000 100 0.5
0.05 0.43 OD 20000 1e-8 1e-8 0.2 0.1 0 320000 100 0.5
0.05 0.43 OD 20000 1e-8 1e-8 0.01 0.02 0 320000 100 0.3333333
0.05 0.43 OD 20000 1e-8 1e-7 0.05 0.1 0 160000 100 0.5
0.05 0.43 OD 20000 1e-8 1e-7 0.02 0.1 0 160000 100 0.1666667
0.05 0.43 OD 20000 1e-8 1e-7 0.02 0.05 0 160000 100 0.5
0.05 0.438202247191011 OD 2000 1e-7 1e-8 0.5 1 0 320000 89 0.5
0.05 0.436170212765957 OD 2000 1e-7 1e-8 0.02 0.05 0 160000 94 0.2857143
0.05 0.435897435897436 OD 2000 1e-8 1e-8 0.5 1 0 16000 78 0.5
0.05 0.435897435897436 OD 2000 1e-8 1e-8 0.5 1 0 16000 78 0.3333333
0.05 0.434343434343434 OD 2000 1e-8 1e-8 0.02 0.01 0 160000 99 0.5
0.05 0.432432432432432 OD 2000 1e-8 1e-8 1 0.5 0 16000 74 0.5
0.05 0.432098765432099 OD 2000 1e-8 1e-8 0.2 0.1 0 16000 81 0.3333333
0.05 0.431578947368421 OD 2000 1e-8 1e-8 0.2 0.2 0 32000 95 0.5
0.05 0.431578947368421 OD 2000 1e-7 1e-8 0.5 0.2 0 320000 95 0.2857143
0.05 0.431578947368421 OD 2000 1e-7 1e-8 0.5 0.1 0 160000 95 0.1666667
0.05 0.430232558139535 OD 2000 1e-7 1e-8 0.05 0.05 0 16000 86 0.5
0.05 0.43010752688172 OD 2000 1e-7 1e-8 0.1 0.2 0 160000 93 0.5
0.05 0.43010752688172 OD 2000 1e-7 1e-8 0.05 0.1 0 320000 93 0.5
0.05 0.43010752688172 OD 2000 1e-7 1e-8 0.05 0.1 0 320000 93 0.3333333
0.05 0.42 OD 20000 1e-8 1e-8 1 0.2 0 320000 100 0.1666667
0.05 0.42 OD 20000 1e-8 1e-8 0.02 0.1 0 320000 100 0.1666667
0.05 0.42 OD 20000 1e-8 1e-8 0.02 0.02 0 160000 100 0.5
0.05 0.42 OD 20000 1e-8 1e-8 0.01 0.02 0 160000 100 0.3333333
