alpha power seltype Ne rec mut s1 s2 h t
0.02 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.03 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.04 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.05 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.06 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.07 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.08 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.09 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.1 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.11 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.12 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.13 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.14 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.15 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.16 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.17 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.18 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.19 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.2 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.21 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.22 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.23 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.24 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
0.25 NaN 2 1e-8 0.02 0.01 0.25 160000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.02 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.03 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.04 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.05 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.06 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.07 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.08 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.09 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.1 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.11 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.12 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.13 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.14 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.15 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.16 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.17 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.18 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.19 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.2 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.21 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.22 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.23 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.24 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
0.25 0 2 1e-8 0.02 0.01 0.25 16000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.02 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.03 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.04 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.05 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.06 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.07 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.08 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.09 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.1 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.11 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.12 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.13 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.14 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.15 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.16 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.17 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.18 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.19 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.2 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.21 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.22 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.23 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.24 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
0.25 NaN 2 1e-8 0.02 0.01 0.25 320000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.02 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.03 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.04 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.05 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.06 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.07 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.08 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.09 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.1 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.11 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.12 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.13 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.14 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.15 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.16 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.17 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.18 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.19 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.2 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.21 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.22 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.23 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.24 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
0.25 NaN 2 1e-8 0.02 0.01 0.25 32000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.02 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.03 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.04 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.05 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.06 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.07 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.08 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.09 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.1 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.11 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.12 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.13 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.14 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.15 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.16 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.17 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.18 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.19 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.2 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.21 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.22 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.23 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.24 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
0.25 NaN 2 1e-8 0.02 0.01 0.5 160000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.02 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.03 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.04 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.05 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.06 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.07 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.08 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.09 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.1 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.11 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.12 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.13 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.14 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.15 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.16 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.17 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.18 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.19 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.2 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.21 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.22 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.23 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.24 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
0.25 NaN 2 1e-8 0.02 0.01 0.5 16000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.02 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.03 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.04 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.05 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.06 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.07 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.08 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.09 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.1 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.11 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.12 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.13 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.14 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.15 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.16 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.17 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.18 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.19 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.2 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.21 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.22 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.23 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.24 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
0.25 NaN 2 1e-8 0.02 0.01 0.5 320000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.02 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.03 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.04 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.05 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.06 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.07 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.08 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.09 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.1 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.11 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.12 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.13 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.14 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.15 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.16 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.17 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.18 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.19 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.2 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.21 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.22 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.23 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.24 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
0.25 NaN 2 1e-8 0.02 0.01 0.5 32000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.882352941176471 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.02 0.911764705882353 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.03 0.941176470588235 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.04 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.05 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.06 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.07 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.08 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.09 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.1 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.11 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.12 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.13 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.14 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.15 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.16 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.17 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.18 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.19 0.955882352941177 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.2 0.970588235294118 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.21 0.970588235294118 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.22 0.985294117647059 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.23 0.985294117647059 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.24 0.985294117647059 2 1e-8 0.02 0.02 0.25 160000 NA NA
0.25 0.985294117647059 2 1e-8 0.02 0.02 0.25 160000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.0588235294117647 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.02 0.147058823529412 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.03 0.220588235294118 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.04 0.25 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.05 0.279411764705882 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.06 0.279411764705882 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.07 0.308823529411765 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.08 0.323529411764706 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.09 0.323529411764706 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.1 0.338235294117647 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.11 0.352941176470588 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.12 0.367647058823529 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.13 0.411764705882353 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.14 0.441176470588235 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.15 0.441176470588235 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.16 0.455882352941176 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.17 0.455882352941176 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.18 0.485294117647059 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.19 0.5 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.2 0.558823529411765 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.21 0.573529411764706 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.22 0.588235294117647 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.23 0.602941176470588 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.24 0.602941176470588 2 1e-8 0.02 0.02 0.25 16000 NA NA
0.25 0.617647058823529 2 1e-8 0.02 0.02 0.25 16000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.926470588235294 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.02 0.926470588235294 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.03 0.941176470588235 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.04 0.941176470588235 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.05 0.941176470588235 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.06 0.941176470588235 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.07 0.970588235294118 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.08 0.970588235294118 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.09 0.985294117647059 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.1 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.11 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.12 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.13 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.14 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.15 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.16 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.17 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.18 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.19 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.2 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.21 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.22 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.23 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.24 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
0.25 1 2 1e-8 0.02 0.02 0.25 320000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.338235294117647 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.02 0.411764705882353 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.03 0.485294117647059 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.04 0.544117647058823 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.05 0.617647058823529 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.06 0.632352941176471 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.07 0.705882352941177 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.08 0.705882352941177 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.09 0.720588235294118 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.1 0.720588235294118 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.11 0.735294117647059 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.12 0.735294117647059 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.13 0.735294117647059 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.14 0.764705882352941 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.15 0.764705882352941 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.16 0.779411764705882 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.17 0.779411764705882 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.18 0.779411764705882 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.19 0.779411764705882 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.2 0.794117647058823 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.21 0.794117647058823 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.22 0.794117647058823 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.23 0.794117647058823 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.24 0.808823529411765 2 1e-8 0.02 0.02 0.25 32000 NA NA
0.25 0.823529411764706 2 1e-8 0.02 0.02 0.25 32000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.02 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.03 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.04 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.05 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.06 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.07 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.08 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.09 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.1 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.11 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.12 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.13 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.14 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.15 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.16 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.17 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.18 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.19 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.2 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.21 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.22 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.23 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.24 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
0.25 NaN 2 1e-8 0.02 0.02 0.5 160000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.02 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.03 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.04 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.05 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.06 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.07 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.08 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.09 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.1 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.11 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.12 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.13 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.14 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.15 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.16 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.17 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.18 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.19 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.2 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.21 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.22 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.23 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.24 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
0.25 1 2 1e-8 0.02 0.02 0.5 16000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.02 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.03 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.04 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.05 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.06 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.07 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.08 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.09 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.1 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.11 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.12 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.13 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.14 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.15 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.16 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.17 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.18 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.19 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.2 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.21 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.22 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.23 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.24 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
0.25 NaN 2 1e-8 0.02 0.02 0.5 320000 NA NA
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
0.02 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
0.03 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
0.04 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
0.05 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
0.06 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
0.07 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
0.08 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
0.09 NaN 2 1e-8 0.02 0.02 0.5 32000 NA NA
