alpha power seltype Ne rec mut s1 s2 t
0.05 0.96875 OD 2 1e-8 1e-8 0.2 0.5 320000
0.06 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.07 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.08 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.09 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.1 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.11 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.12 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.13 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.14 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.15 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.16 0.984375 OD 2 1e-8 1e-8 0.2 0.5 320000
0.17 1 OD 2 1e-8 1e-8 0.2 0.5 320000
0.18 1 OD 2 1e-8 1e-8 0.2 0.5 320000
0.19 1 OD 2 1e-8 1e-8 0.2 0.5 320000
0.2 1 OD 2 1e-8 1e-8 0.2 0.5 320000
0.21 1 OD 2 1e-8 1e-8 0.2 0.5 320000
0.22 1 OD 2 1e-8 1e-8 0.2 0.5 320000
0.23 1 OD 2 1e-8 1e-8 0.2 0.5 320000
0.24 1 OD 2 1e-8 1e-8 0.2 0.5 320000
0.25 1 OD 2 1e-8 1e-8 0.2 0.5 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.234375 OD 2 1e-8 1e-8 0.2 0.5 32000
0.02 0.34375 OD 2 1e-8 1e-8 0.2 0.5 32000
0.03 0.421875 OD 2 1e-8 1e-8 0.2 0.5 32000
0.04 0.421875 OD 2 1e-8 1e-8 0.2 0.5 32000
0.05 0.5 OD 2 1e-8 1e-8 0.2 0.5 32000
0.06 0.53125 OD 2 1e-8 1e-8 0.2 0.5 32000
0.07 0.578125 OD 2 1e-8 1e-8 0.2 0.5 32000
0.08 0.59375 OD 2 1e-8 1e-8 0.2 0.5 32000
0.09 0.625 OD 2 1e-8 1e-8 0.2 0.5 32000
0.1 0.65625 OD 2 1e-8 1e-8 0.2 0.5 32000
0.11 0.671875 OD 2 1e-8 1e-8 0.2 0.5 32000
0.12 0.703125 OD 2 1e-8 1e-8 0.2 0.5 32000
0.13 0.71875 OD 2 1e-8 1e-8 0.2 0.5 32000
0.14 0.734375 OD 2 1e-8 1e-8 0.2 0.5 32000
0.15 0.734375 OD 2 1e-8 1e-8 0.2 0.5 32000
0.16 0.734375 OD 2 1e-8 1e-8 0.2 0.5 32000
0.17 0.765625 OD 2 1e-8 1e-8 0.2 0.5 32000
0.18 0.765625 OD 2 1e-8 1e-8 0.2 0.5 32000
0.19 0.78125 OD 2 1e-8 1e-8 0.2 0.5 32000
0.2 0.796875 OD 2 1e-8 1e-8 0.2 0.5 32000
0.21 0.796875 OD 2 1e-8 1e-8 0.2 0.5 32000
0.22 0.796875 OD 2 1e-8 1e-8 0.2 0.5 32000
0.23 0.796875 OD 2 1e-8 1e-8 0.2 0.5 32000
0.24 0.8125 OD 2 1e-8 1e-8 0.2 0.5 32000
0.25 0.84375 OD 2 1e-8 1e-8 0.2 0.5 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.857142857142857 OD 2 1e-8 1e-8 0.2 0.9 160000
0.02 0.857142857142857 OD 2 1e-8 1e-8 0.2 0.9 160000
0.03 0.904761904761905 OD 2 1e-8 1e-8 0.2 0.9 160000
0.04 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.05 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.06 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.07 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.08 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.09 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.1 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.11 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.12 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 160000
0.13 0.936507936507937 OD 2 1e-8 1e-8 0.2 0.9 160000
0.14 0.936507936507937 OD 2 1e-8 1e-8 0.2 0.9 160000
0.15 0.936507936507937 OD 2 1e-8 1e-8 0.2 0.9 160000
0.16 0.952380952380952 OD 2 1e-8 1e-8 0.2 0.9 160000
0.17 0.952380952380952 OD 2 1e-8 1e-8 0.2 0.9 160000
0.18 0.952380952380952 OD 2 1e-8 1e-8 0.2 0.9 160000
0.19 0.952380952380952 OD 2 1e-8 1e-8 0.2 0.9 160000
0.2 0.952380952380952 OD 2 1e-8 1e-8 0.2 0.9 160000
0.21 0.952380952380952 OD 2 1e-8 1e-8 0.2 0.9 160000
0.22 0.952380952380952 OD 2 1e-8 1e-8 0.2 0.9 160000
0.23 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 160000
0.24 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 160000
0.25 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.0952380952380952 OD 2 1e-8 1e-8 0.2 0.9 16000
0.02 0.126984126984127 OD 2 1e-8 1e-8 0.2 0.9 16000
0.03 0.158730158730159 OD 2 1e-8 1e-8 0.2 0.9 16000
0.04 0.253968253968254 OD 2 1e-8 1e-8 0.2 0.9 16000
0.05 0.26984126984127 OD 2 1e-8 1e-8 0.2 0.9 16000
0.06 0.301587301587302 OD 2 1e-8 1e-8 0.2 0.9 16000
0.07 0.301587301587302 OD 2 1e-8 1e-8 0.2 0.9 16000
0.08 0.349206349206349 OD 2 1e-8 1e-8 0.2 0.9 16000
0.09 0.380952380952381 OD 2 1e-8 1e-8 0.2 0.9 16000
0.1 0.428571428571429 OD 2 1e-8 1e-8 0.2 0.9 16000
0.11 0.428571428571429 OD 2 1e-8 1e-8 0.2 0.9 16000
0.12 0.428571428571429 OD 2 1e-8 1e-8 0.2 0.9 16000
0.13 0.428571428571429 OD 2 1e-8 1e-8 0.2 0.9 16000
0.14 0.428571428571429 OD 2 1e-8 1e-8 0.2 0.9 16000
0.15 0.428571428571429 OD 2 1e-8 1e-8 0.2 0.9 16000
0.16 0.46031746031746 OD 2 1e-8 1e-8 0.2 0.9 16000
0.17 0.46031746031746 OD 2 1e-8 1e-8 0.2 0.9 16000
0.18 0.476190476190476 OD 2 1e-8 1e-8 0.2 0.9 16000
0.19 0.476190476190476 OD 2 1e-8 1e-8 0.2 0.9 16000
0.2 0.476190476190476 OD 2 1e-8 1e-8 0.2 0.9 16000
0.21 0.492063492063492 OD 2 1e-8 1e-8 0.2 0.9 16000
0.22 0.523809523809524 OD 2 1e-8 1e-8 0.2 0.9 16000
0.23 0.555555555555556 OD 2 1e-8 1e-8 0.2 0.9 16000
0.24 0.555555555555556 OD 2 1e-8 1e-8 0.2 0.9 16000
0.25 0.571428571428571 OD 2 1e-8 1e-8 0.2 0.9 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.857142857142857 OD 2 1e-8 1e-8 0.2 0.9 320000
0.02 0.888888888888889 OD 2 1e-8 1e-8 0.2 0.9 320000
0.03 0.888888888888889 OD 2 1e-8 1e-8 0.2 0.9 320000
0.04 0.888888888888889 OD 2 1e-8 1e-8 0.2 0.9 320000
0.05 0.888888888888889 OD 2 1e-8 1e-8 0.2 0.9 320000
0.06 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 320000
0.07 0.920634920634921 OD 2 1e-8 1e-8 0.2 0.9 320000
0.08 0.936507936507937 OD 2 1e-8 1e-8 0.2 0.9 320000
0.09 0.936507936507937 OD 2 1e-8 1e-8 0.2 0.9 320000
0.1 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.11 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.12 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.13 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.14 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.15 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.16 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.17 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.18 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.19 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.2 0.968253968253968 OD 2 1e-8 1e-8 0.2 0.9 320000
0.21 0.984126984126984 OD 2 1e-8 1e-8 0.2 0.9 320000
0.22 0.984126984126984 OD 2 1e-8 1e-8 0.2 0.9 320000
0.23 0.984126984126984 OD 2 1e-8 1e-8 0.2 0.9 320000
0.24 0.984126984126984 OD 2 1e-8 1e-8 0.2 0.9 320000
0.25 1 OD 2 1e-8 1e-8 0.2 0.9 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.333333333333333 OD 2 1e-8 1e-8 0.2 0.9 32000
0.02 0.396825396825397 OD 2 1e-8 1e-8 0.2 0.9 32000
0.03 0.492063492063492 OD 2 1e-8 1e-8 0.2 0.9 32000
0.04 0.507936507936508 OD 2 1e-8 1e-8 0.2 0.9 32000
0.05 0.555555555555556 OD 2 1e-8 1e-8 0.2 0.9 32000
0.06 0.619047619047619 OD 2 1e-8 1e-8 0.2 0.9 32000
0.07 0.698412698412698 OD 2 1e-8 1e-8 0.2 0.9 32000
0.08 0.698412698412698 OD 2 1e-8 1e-8 0.2 0.9 32000
0.09 0.698412698412698 OD 2 1e-8 1e-8 0.2 0.9 32000
0.1 0.698412698412698 OD 2 1e-8 1e-8 0.2 0.9 32000
0.11 0.714285714285714 OD 2 1e-8 1e-8 0.2 0.9 32000
0.12 0.714285714285714 OD 2 1e-8 1e-8 0.2 0.9 32000
0.13 0.714285714285714 OD 2 1e-8 1e-8 0.2 0.9 32000
0.14 0.714285714285714 OD 2 1e-8 1e-8 0.2 0.9 32000
0.15 0.746031746031746 OD 2 1e-8 1e-8 0.2 0.9 32000
0.16 0.761904761904762 OD 2 1e-8 1e-8 0.2 0.9 32000
0.17 0.777777777777778 OD 2 1e-8 1e-8 0.2 0.9 32000
0.18 0.793650793650794 OD 2 1e-8 1e-8 0.2 0.9 32000
0.19 0.793650793650794 OD 2 1e-8 1e-8 0.2 0.9 32000
0.2 0.793650793650794 OD 2 1e-8 1e-8 0.2 0.9 32000
0.21 0.793650793650794 OD 2 1e-8 1e-8 0.2 0.9 32000
0.22 0.793650793650794 OD 2 1e-8 1e-8 0.2 0.9 32000
0.23 0.793650793650794 OD 2 1e-8 1e-8 0.2 0.9 32000
0.24 0.793650793650794 OD 2 1e-8 1e-8 0.2 0.9 32000
0.25 0.80952380952381 OD 2 1e-8 1e-8 0.2 0.9 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.796610169491525 OD 2 1e-8 1e-8 0.2 1 160000
0.02 0.847457627118644 OD 2 1e-8 1e-8 0.2 1 160000
0.03 0.864406779661017 OD 2 1e-8 1e-8 0.2 1 160000
0.04 0.898305084745763 OD 2 1e-8 1e-8 0.2 1 160000
0.05 0.915254237288136 OD 2 1e-8 1e-8 0.2 1 160000
0.06 0.932203389830508 OD 2 1e-8 1e-8 0.2 1 160000
0.07 0.932203389830508 OD 2 1e-8 1e-8 0.2 1 160000
0.08 0.932203389830508 OD 2 1e-8 1e-8 0.2 1 160000
0.09 0.932203389830508 OD 2 1e-8 1e-8 0.2 1 160000
0.1 0.949152542372881 OD 2 1e-8 1e-8 0.2 1 160000
0.11 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.12 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.13 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.14 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.15 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.16 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.17 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.18 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.19 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.2 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 160000
0.21 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 160000
0.22 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 160000
0.23 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 160000
0.24 1 OD 2 1e-8 1e-8 0.2 1 160000
0.25 1 OD 2 1e-8 1e-8 0.2 1 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.101694915254237 OD 2 1e-8 1e-8 0.2 1 16000
0.02 0.11864406779661 OD 2 1e-8 1e-8 0.2 1 16000
0.03 0.186440677966102 OD 2 1e-8 1e-8 0.2 1 16000
0.04 0.220338983050847 OD 2 1e-8 1e-8 0.2 1 16000
0.05 0.271186440677966 OD 2 1e-8 1e-8 0.2 1 16000
0.06 0.322033898305085 OD 2 1e-8 1e-8 0.2 1 16000
0.07 0.355932203389831 OD 2 1e-8 1e-8 0.2 1 16000
0.08 0.355932203389831 OD 2 1e-8 1e-8 0.2 1 16000
0.09 0.389830508474576 OD 2 1e-8 1e-8 0.2 1 16000
0.1 0.440677966101695 OD 2 1e-8 1e-8 0.2 1 16000
0.11 0.440677966101695 OD 2 1e-8 1e-8 0.2 1 16000
0.12 0.457627118644068 OD 2 1e-8 1e-8 0.2 1 16000
0.13 0.474576271186441 OD 2 1e-8 1e-8 0.2 1 16000
0.14 0.474576271186441 OD 2 1e-8 1e-8 0.2 1 16000
0.15 0.474576271186441 OD 2 1e-8 1e-8 0.2 1 16000
0.16 0.474576271186441 OD 2 1e-8 1e-8 0.2 1 16000
0.17 0.491525423728814 OD 2 1e-8 1e-8 0.2 1 16000
0.18 0.491525423728814 OD 2 1e-8 1e-8 0.2 1 16000
0.19 0.491525423728814 OD 2 1e-8 1e-8 0.2 1 16000
0.2 0.491525423728814 OD 2 1e-8 1e-8 0.2 1 16000
0.21 0.491525423728814 OD 2 1e-8 1e-8 0.2 1 16000
0.22 0.508474576271186 OD 2 1e-8 1e-8 0.2 1 16000
0.23 0.508474576271186 OD 2 1e-8 1e-8 0.2 1 16000
0.24 0.559322033898305 OD 2 1e-8 1e-8 0.2 1 16000
0.25 0.593220338983051 OD 2 1e-8 1e-8 0.2 1 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.932203389830508 OD 2 1e-8 1e-8 0.2 1 320000
0.02 0.949152542372881 OD 2 1e-8 1e-8 0.2 1 320000
0.03 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 320000
0.04 0.966101694915254 OD 2 1e-8 1e-8 0.2 1 320000
0.05 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.06 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.07 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.08 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.09 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.1 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.11 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.12 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.13 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.14 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.15 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.16 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.17 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.18 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.19 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.2 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.21 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.22 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.23 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.24 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
0.25 0.983050847457627 OD 2 1e-8 1e-8 0.2 1 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.288135593220339 OD 2 1e-8 1e-8 0.2 1 32000
0.02 0.305084745762712 OD 2 1e-8 1e-8 0.2 1 32000
0.03 0.423728813559322 OD 2 1e-8 1e-8 0.2 1 32000
0.04 0.440677966101695 OD 2 1e-8 1e-8 0.2 1 32000
0.05 0.457627118644068 OD 2 1e-8 1e-8 0.2 1 32000
0.06 0.474576271186441 OD 2 1e-8 1e-8 0.2 1 32000
0.07 0.525423728813559 OD 2 1e-8 1e-8 0.2 1 32000
0.08 0.576271186440678 OD 2 1e-8 1e-8 0.2 1 32000
0.09 0.576271186440678 OD 2 1e-8 1e-8 0.2 1 32000
0.1 0.593220338983051 OD 2 1e-8 1e-8 0.2 1 32000
0.11 0.644067796610169 OD 2 1e-8 1e-8 0.2 1 32000
0.12 0.661016949152542 OD 2 1e-8 1e-8 0.2 1 32000
0.13 0.661016949152542 OD 2 1e-8 1e-8 0.2 1 32000
0.14 0.677966101694915 OD 2 1e-8 1e-8 0.2 1 32000
0.15 0.677966101694915 OD 2 1e-8 1e-8 0.2 1 32000
0.16 0.677966101694915 OD 2 1e-8 1e-8 0.2 1 32000
0.17 0.711864406779661 OD 2 1e-8 1e-8 0.2 1 32000
0.18 0.728813559322034 OD 2 1e-8 1e-8 0.2 1 32000
0.19 0.745762711864407 OD 2 1e-8 1e-8 0.2 1 32000
0.2 0.76271186440678 OD 2 1e-8 1e-8 0.2 1 32000
0.21 0.76271186440678 OD 2 1e-8 1e-8 0.2 1 32000
0.22 0.76271186440678 OD 2 1e-8 1e-8 0.2 1 32000
0.23 0.76271186440678 OD 2 1e-8 1e-8 0.2 1 32000
0.24 0.779661016949153 OD 2 1e-8 1e-8 0.2 1 32000
0.25 0.779661016949153 OD 2 1e-8 1e-8 0.2 1 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.75 OD 2 1e-8 1e-8 0.5 0.1 160000
0.02 0.796875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.03 0.828125 OD 2 1e-8 1e-8 0.5 0.1 160000
0.04 0.84375 OD 2 1e-8 1e-8 0.5 0.1 160000
0.05 0.859375 OD 2 1e-8 1e-8 0.5 0.1 160000
0.06 0.875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.07 0.875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.08 0.90625 OD 2 1e-8 1e-8 0.5 0.1 160000
0.09 0.90625 OD 2 1e-8 1e-8 0.5 0.1 160000
0.1 0.90625 OD 2 1e-8 1e-8 0.5 0.1 160000
0.11 0.90625 OD 2 1e-8 1e-8 0.5 0.1 160000
0.12 0.921875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.13 0.9375 OD 2 1e-8 1e-8 0.5 0.1 160000
0.14 0.9375 OD 2 1e-8 1e-8 0.5 0.1 160000
0.15 0.9375 OD 2 1e-8 1e-8 0.5 0.1 160000
0.16 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.17 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.18 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.19 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.2 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.21 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.22 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.23 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.24 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
0.25 0.96875 OD 2 1e-8 1e-8 0.5 0.1 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.125 OD 2 1e-8 1e-8 0.5 0.1 16000
0.02 0.234375 OD 2 1e-8 1e-8 0.5 0.1 16000
0.03 0.296875 OD 2 1e-8 1e-8 0.5 0.1 16000
0.04 0.3125 OD 2 1e-8 1e-8 0.5 0.1 16000
0.05 0.359375 OD 2 1e-8 1e-8 0.5 0.1 16000
0.06 0.390625 OD 2 1e-8 1e-8 0.5 0.1 16000
0.07 0.453125 OD 2 1e-8 1e-8 0.5 0.1 16000
0.08 0.515625 OD 2 1e-8 1e-8 0.5 0.1 16000
0.09 0.515625 OD 2 1e-8 1e-8 0.5 0.1 16000
0.1 0.546875 OD 2 1e-8 1e-8 0.5 0.1 16000
0.11 0.578125 OD 2 1e-8 1e-8 0.5 0.1 16000
0.12 0.59375 OD 2 1e-8 1e-8 0.5 0.1 16000
0.13 0.59375 OD 2 1e-8 1e-8 0.5 0.1 16000
0.14 0.59375 OD 2 1e-8 1e-8 0.5 0.1 16000
0.15 0.65625 OD 2 1e-8 1e-8 0.5 0.1 16000
0.16 0.671875 OD 2 1e-8 1e-8 0.5 0.1 16000
0.17 0.6875 OD 2 1e-8 1e-8 0.5 0.1 16000
0.18 0.703125 OD 2 1e-8 1e-8 0.5 0.1 16000
0.19 0.734375 OD 2 1e-8 1e-8 0.5 0.1 16000
0.2 0.765625 OD 2 1e-8 1e-8 0.5 0.1 16000
0.21 0.765625 OD 2 1e-8 1e-8 0.5 0.1 16000
0.22 0.78125 OD 2 1e-8 1e-8 0.5 0.1 16000
0.23 0.78125 OD 2 1e-8 1e-8 0.5 0.1 16000
0.24 0.796875 OD 2 1e-8 1e-8 0.5 0.1 16000
0.25 0.796875 OD 2 1e-8 1e-8 0.5 0.1 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.921875 OD 2 1e-8 1e-8 0.5 0.1 320000
0.02 0.9375 OD 2 1e-8 1e-8 0.5 0.1 320000
0.03 0.9375 OD 2 1e-8 1e-8 0.5 0.1 320000
0.04 0.9375 OD 2 1e-8 1e-8 0.5 0.1 320000
0.05 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.06 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.07 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.08 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.09 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.1 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.11 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.12 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.13 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.14 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.15 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.16 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.17 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.18 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.19 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.2 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.21 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.22 0.953125 OD 2 1e-8 1e-8 0.5 0.1 320000
0.23 0.96875 OD 2 1e-8 1e-8 0.5 0.1 320000
0.24 0.984375 OD 2 1e-8 1e-8 0.5 0.1 320000
0.25 0.984375 OD 2 1e-8 1e-8 0.5 0.1 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.28125 OD 2 1e-8 1e-8 0.5 0.1 32000
0.02 0.375 OD 2 1e-8 1e-8 0.5 0.1 32000
0.03 0.484375 OD 2 1e-8 1e-8 0.5 0.1 32000
0.04 0.5 OD 2 1e-8 1e-8 0.5 0.1 32000
0.05 0.546875 OD 2 1e-8 1e-8 0.5 0.1 32000
0.06 0.546875 OD 2 1e-8 1e-8 0.5 0.1 32000
0.07 0.578125 OD 2 1e-8 1e-8 0.5 0.1 32000
0.08 0.59375 OD 2 1e-8 1e-8 0.5 0.1 32000
0.09 0.625 OD 2 1e-8 1e-8 0.5 0.1 32000
0.1 0.640625 OD 2 1e-8 1e-8 0.5 0.1 32000
0.11 0.65625 OD 2 1e-8 1e-8 0.5 0.1 32000
0.12 0.6875 OD 2 1e-8 1e-8 0.5 0.1 32000
0.13 0.6875 OD 2 1e-8 1e-8 0.5 0.1 32000
0.14 0.71875 OD 2 1e-8 1e-8 0.5 0.1 32000
0.15 0.71875 OD 2 1e-8 1e-8 0.5 0.1 32000
0.16 0.734375 OD 2 1e-8 1e-8 0.5 0.1 32000
0.17 0.734375 OD 2 1e-8 1e-8 0.5 0.1 32000
0.18 0.734375 OD 2 1e-8 1e-8 0.5 0.1 32000
0.19 0.765625 OD 2 1e-8 1e-8 0.5 0.1 32000
0.2 0.765625 OD 2 1e-8 1e-8 0.5 0.1 32000
0.21 0.765625 OD 2 1e-8 1e-8 0.5 0.1 32000
0.22 0.765625 OD 2 1e-8 1e-8 0.5 0.1 32000
0.23 0.765625 OD 2 1e-8 1e-8 0.5 0.1 32000
0.24 0.78125 OD 2 1e-8 1e-8 0.5 0.1 32000
0.25 0.78125 OD 2 1e-8 1e-8 0.5 0.1 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.813559322033898 OD 2 1e-8 1e-8 0.5 0.2 160000
0.02 0.847457627118644 OD 2 1e-8 1e-8 0.5 0.2 160000
0.03 0.864406779661017 OD 2 1e-8 1e-8 0.5 0.2 160000
0.04 0.932203389830508 OD 2 1e-8 1e-8 0.5 0.2 160000
0.05 0.932203389830508 OD 2 1e-8 1e-8 0.5 0.2 160000
0.06 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 160000
0.07 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 160000
0.08 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 160000
0.09 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 160000
0.1 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 160000
0.11 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 160000
0.12 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 160000
0.13 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.14 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.15 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.16 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.17 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.18 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.19 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.2 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.21 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.22 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.23 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.24 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
0.25 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.0508474576271186 OD 2 1e-8 1e-8 0.5 0.2 16000
0.02 0.135593220338983 OD 2 1e-8 1e-8 0.5 0.2 16000
0.03 0.186440677966102 OD 2 1e-8 1e-8 0.5 0.2 16000
0.04 0.23728813559322 OD 2 1e-8 1e-8 0.5 0.2 16000
0.05 0.23728813559322 OD 2 1e-8 1e-8 0.5 0.2 16000
0.06 0.254237288135593 OD 2 1e-8 1e-8 0.5 0.2 16000
