alpha power seltype Ne rec mut s1 s2 h t
0.05 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 16000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 320000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 32000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.02 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.03 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.04 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.05 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.06 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.07 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.08 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.09 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.1 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.11 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.12 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.13 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.14 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.15 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.16 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.17 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.18 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.19 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.2 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.21 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.22 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.23 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.24 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
0.25 NaN AP 2 1e-8 1e-8 0.1 1 0.25 160000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.02 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.03 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.04 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.05 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.06 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.07 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.08 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.09 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.1 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.11 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.12 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.13 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.14 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.15 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.16 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.17 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.18 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.19 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.2 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.21 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.22 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.23 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.24 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
0.25 NaN AP 2 1e-8 1e-8 0.1 1 0.25 16000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.02 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.03 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.04 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.05 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.06 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.07 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.08 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.09 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.1 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.11 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.12 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.13 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.14 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.15 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.16 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.17 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.18 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.19 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.2 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.21 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.22 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.23 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.24 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
0.25 NaN AP 2 1e-8 1e-8 0.1 1 0.25 320000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.02 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.03 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.04 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.05 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.06 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.07 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.08 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.09 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.1 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.11 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.12 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.13 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.14 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.15 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.16 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.17 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.18 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.19 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.2 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.21 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.22 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.23 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.24 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
0.25 NaN AP 2 1e-8 1e-8 0.1 1 0.25 32000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.02 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.03 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.04 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.05 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.06 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.07 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.08 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.09 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.1 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.11 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.12 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.13 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.14 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.15 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.16 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.17 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.18 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.19 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.2 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.21 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.22 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.23 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.24 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
0.25 NaN AP 2 1e-8 1e-8 0.1 1 0.5 160000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.02 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.03 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.04 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.05 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.06 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.07 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.08 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.09 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.1 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.11 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.12 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.13 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.14 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.15 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.16 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.17 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.18 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.19 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.2 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.21 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.22 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.23 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.24 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
0.25 NaN AP 2 1e-8 1e-8 0.1 1 0.5 16000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.02 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.03 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.04 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.05 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.06 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.07 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.08 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.09 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.1 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.11 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.12 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.13 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.14 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.15 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.16 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.17 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.18 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.19 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.2 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.21 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.22 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.23 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.24 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
0.25 NaN AP 2 1e-8 1e-8 0.1 1 0.5 320000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.02 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.03 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.04 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.05 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.06 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.07 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.08 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.09 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.1 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.11 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.12 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.13 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.14 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.15 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.16 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.17 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.18 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.19 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.2 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.21 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.22 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.23 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.24 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
0.25 NaN AP 2 1e-8 1e-8 0.1 1 0.5 32000
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.805970149253731 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.02 0.865671641791045 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.03 0.91044776119403 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.04 0.940298507462687 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.05 0.955223880597015 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.06 0.970149253731343 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.07 0.970149253731343 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.08 0.970149253731343 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.09 0.970149253731343 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.1 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.11 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.12 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.13 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.14 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.15 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.16 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.17 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.18 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.19 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.2 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.21 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.22 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.23 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.24 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
0.25 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 160000
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.0447761194029851 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.02 0.134328358208955 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.03 0.17910447761194 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.04 0.223880597014925 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.05 0.238805970149254 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.06 0.26865671641791 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.07 0.358208955223881 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.08 0.373134328358209 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.09 0.373134328358209 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.1 0.373134328358209 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.11 0.388059701492537 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.12 0.417910447761194 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.13 0.432835820895522 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.14 0.492537313432836 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.15 0.507462686567164 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.16 0.522388059701492 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.17 0.567164179104478 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.18 0.582089552238806 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.19 0.597014925373134 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.2 0.611940298507463 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.21 0.626865671641791 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.22 0.656716417910448 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.23 0.656716417910448 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.24 0.671641791044776 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
0.25 0.671641791044776 AP 2 1e-8 1e-8 0.2 0.1 0.25 16000
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.955223880597015 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.02 0.970149253731343 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.03 0.970149253731343 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.04 0.970149253731343 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.05 0.970149253731343 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.06 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.07 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.08 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.09 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.1 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.11 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.12 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.13 0.985074626865672 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.14 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.15 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.16 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.17 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.18 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.19 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.2 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.21 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.22 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.23 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.24 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
0.25 1 AP 2 1e-8 1e-8 0.2 0.1 0.25 320000
alpha power seltype Ne rec mut s1 s2 h t
0.01 0.298507462686567 AP 2 1e-8 1e-8 0.2 0.1 0.25 32000
0.02 0.373134328358209 AP 2 1e-8 1e-8 0.2 0.1 0.25 32000
